GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
9869         1  150863815  150947389    237      33  410520       4.9306   4.0992e-07
8416         1  150919499  150978114    179      34  410520       5.3403   4.6409e-08
29956        1  150927649  150982479    179      34  410520       5.2582    7.275e-08
58497        1  150945867  151018189    273      41  410520       4.1456   1.6944e-05
55793        1  150959213  151015854    222      43  410520       2.7542    0.0029417
149428       1  150974029  151030076    209      43  410520       2.7296    0.0031704
54964        1  150985259  151033896    180      41  410520       2.8771    0.0020067
10962        1  150997151  151050973    199      43  410520       2.8422    0.0022401
126626       1  151007784  151101007    325      37  410520       2.6468    0.0040631
56882        1  151013447  151067125    197      38  410520       2.5762    0.0049941
79626        1  151094095  151142731    143      30  410520       2.3704    0.0088846
100534012    1  151094105  151152773    169      35  410520       2.1606     0.015362
10500        1  151094161  151154146    172      36  410520       2.1392     0.016212
79005        1  151103482  151152773    156      33  410520       2.0433     0.020512
388695       1  151122224  151173424    129      30  410520       1.1356      0.12806
29765        1  151132463  151183547    145      27  410520       0.4464      0.32765
8394         1  151136021  151232007    286      30  410520      0.47815      0.31627
6944         1  151138776  151197689    170      30  410520     0.084878      0.46618
5710         1  151192176  151249955    164      27  410520       1.0004      0.15856
57592        1  151219094  151274381    135      25  410520       1.3267     0.092303
5298         1  151254273  151335191    213      36  410520       1.4437     0.074409
5993         1  151303116  151354785    169      42  410520       1.1667      0.12167
8991         1  151326778  151380210    150      44  410520      0.81439      0.20771
5692         1  151337041  151384412    126      38  410520    -0.099144      0.53949
23126        1  151365200  151480753    284      28  410520      0.33028      0.37059
57530        1  151448331  151521168    190      41  410520      0.25828       0.3981
7286         1  151477781  151566059    234      46  410520       1.6811      0.04637
81609        1  151549454  151681559    296      37  410520       2.4983    0.0062392
284485       1  151659013  151712082    141      28  410520       2.4582    0.0069822
11189        1  151662534  151724290    159      29  410520       2.4955    0.0062882
51686        1  151700445  151753806    168      25  410520       2.9014    0.0018575
65005        1  151722119  151771040    163      20  410520       2.8248    0.0023653
11022        1  151732741  151798052    216      30  410520       2.8976      0.00188
339398       1  151762765  151812882    163      42  410520       2.0033     0.022575
6097         1  151768547  151839348    242      55  410520        1.541     0.061661
100191040    1  151800339  151848033    167      36  410520      0.49952      0.30871
284486       1  151808220  151861173    162      28  410520      0.95267      0.17038
117145       1  151833342  151917361    263      20  410520       1.0927      0.13726
6281         1  151945386  152001714    177      22  410520       1.0269      0.15222
6282         1  151994982  152044511     95      26  410520      -1.7566      0.96051
100131107    1  152042033  152088058     72      34  410520      -2.1641      0.98477
126637       1  152046620  152096540     78      37  410520      -2.4696      0.99324
7062         1  152068793  152122930     84      37  410520      -2.5843      0.99512
126638       1  152116071  152166704    110      33  410520      -1.5163      0.93527
388697       1  152174552  152231672    208      15  410520      0.16253      0.43544
2312         1  152264651  152332679    226      25  410520      0.15354      0.43899
388698       1  152311213  152367482    150      18  410520     0.044751      0.48215
49860        1  152371719  152421750    169      21  410520      -1.0052      0.84261
254910       1  152448320  152494653    151      25  410520        0.307      0.37942
54544        1  152451978  152498481    155      23  410520      0.45573      0.32429
353145       1  152528175  152574229    103      26  410520      0.67926      0.24849
353144       1  152538138  152583562     53      20  410520      0.48444      0.31404
84648        1  152541860  152587980     48      18  410520      0.10194       0.4594
353143       1  152551287  152596574     81      12  410520     0.070392      0.47194
353142       1  152585310  152630579    226      18  410520      0.68054      0.24808
353141       1  152600887  152647135    213      20  410520      0.74553      0.22798
353140       1  152612791  152659050    207      24  410520      0.56455      0.28619
26239        1  152623599  152669877    212      27  410520      0.13265      0.44724
353139       1  152635840  152681918    206      27  410520    -0.043584      0.51738
199834       1  152646523  152691910    196      25  410520     -0.34851      0.63627
100129271    1  152656998  152702905    204      18  410520     -0.52103      0.69883
448834       1  152695506  152744529    159      24  410520    -0.035271      0.51407
353137       1  152713848  152759445    167      21  410520      0.48257       0.3147
353135       1  152723753  152770902    157      20  410520      0.29427      0.38428
353134       1  152734227  152780657    167      22  410520      0.59458      0.27606
353132       1  152749447  152795585    168      28  410520       0.5953      0.27582
353131       1  152764949  152810573    184      27  410520      0.14452      0.44255
353133       1  152767311  152814107    208      25  410520     0.020884      0.49167
